Date,T,U
10.01.2021 20:30,27.4,86
10.01.2021 17:30,27.8,76
10.01.2021 14:30,30,66
10.01.2021 11:30,28.8,76
10.01.2021 08:30,26,92
10.01.2021 05:30,25,90
10.01.2021 02:30,25.2,90
09.01.2021 23:30,25.6,90
09.01.2021 20:30,26.2,87
09.01.2021 17:30,28,74
09.01.2021 14:30,28.8,74
09.01.2021 11:30,28.8,74
09.01.2021 08:30,26,90
09.01.2021 05:30,24.4,95
09.01.2021 02:30,24.8,93
08.01.2021 23:30,25.6,91
08.01.2021 20:30,25.6,87
08.01.2021 17:30,26.6,83
08.01.2021 14:30,27.8,76
08.01.2021 11:30,27.4,78
08.01.2021 08:30,26,90
08.01.2021 05:30,24.6,93
08.01.2021 02:30,24.8,92
07.01.2021 23:30,25.6,91
07.01.2021 20:30,25.8,92
07.01.2021 17:30,27.2,80
07.01.2021 14:30,28,78
07.01.2021 11:30,26.8,86
07.01.2021 08:30,24.6,95
07.01.2021 05:30,24.8,93
07.01.2021 02:30,24.8,94
06.01.2021 23:30,25,91
06.01.2021 20:30,25,91
06.01.2021 17:30,25,93
06.01.2021 14:30,25,91
06.01.2021 11:30,28.4,83
06.01.2021 08:30,25.8,90
06.01.2021 05:30,24,93
06.01.2021 02:30,24,93
05.01.2021 23:30,24.4,93
05.01.2021 20:30,24.2,93
05.01.2021 17:30,24.4,93
05.01.2021 14:30,23.8,96
05.01.2021 11:30,23.8,93
05.01.2021 08:30,24,93
05.01.2021 05:30,24.4,96
05.01.2021 02:30,24.4,96
04.01.2021 23:30,25.8,90
04.01.2021 20:30,26.4,81
04.01.2021 17:30,27.8,73
04.01.2021 14:30,28.6,69
04.01.2021 11:30,28.2,70
04.01.2021 08:30,25,90
04.01.2021 05:30,22.8,91
04.01.2021 02:30,23.7,91
03.01.2021 23:30,24.8,85
03.01.2021 20:30,25,87
03.01.2021 17:30,26.8,80
03.01.2021 14:30,27.8,74
03.01.2021 11:30,27,81
03.01.2021 08:30,24.6,91
03.01.2021 05:30,24.6,91
03.01.2021 02:30,24.8,87
02.01.2021 23:30,24.8,87
02.01.2021 20:30,25,88
02.01.2021 17:30,25,90
02.01.2021 14:30,23.4,95
02.01.2021 11:30,24,96
02.01.2021 08:30,25,88
02.01.2021 05:30,24.6,83
02.01.2021 02:30,24.6,83
01.01.2021 23:30,25.2,74
01.01.2021 20:30,26,72
01.01.2021 17:30,27,66
01.01.2021 14:30,28.6,56
01.01.2021 11:30,28.4,59
01.01.2021 08:30,24.8,85
01.01.2021 05:30,22.8,91
01.01.2021 02:30,23,88
31.12.2020 23:30,25.4,74
31.12.2020 20:30,26.4,72
31.12.2020 17:30,28,66
31.12.2020 14:30,29.6,60
31.12.2020 11:30,28.4,64
31.12.2020 08:30,26.2,79
31.12.2020 05:30,25,88
31.12.2020 02:30,25.8,82
30.12.2020 23:30,25.2,91
30.12.2020 20:30,25.2,95
30.12.2020 17:30,26.6,86
30.12.2020 14:30,28.6,67
30.12.2020 11:30,29.4,67
30.12.2020 08:30,26.4,90
30.12.2020 05:30,25.2,85
30.12.2020 02:30,26.2,79
29.12.2020 23:30,26.4,80
29.12.2020 20:30,26.6,76
29.12.2020 17:30,27.4,69
29.12.2020 14:30,28.8,60
29.12.2020 11:30,28.6,70
29.12.2020 08:30,25.2,81
29.12.2020 05:30,24,83
29.12.2020 02:30,24.6,82
28.12.2020 23:30,25,80
28.12.2020 20:30,25.4,73
28.12.2020 17:30,26.8,62
28.12.2020 14:30,29.2,53
28.12.2020 11:30,28.4,60
28.12.2020 08:30,24,83
28.12.2020 05:30,21.8,95
28.12.2020 02:30,22.6,94
27.12.2020 23:30,23,88
27.12.2020 20:30,25.4,74
27.12.2020 17:30,27.6,69
27.12.2020 14:30,29.2,59
27.12.2020 11:30,29,61
27.12.2020 08:30,24.6,85
27.12.2020 05:30,22.4,91
27.12.2020 02:30,23.7,88
26.12.2020 23:30,24.4,88
26.12.2020 20:30,25,74
26.12.2020 17:30,27.2,66
26.12.2020 14:30,29.4,52
26.12.2020 11:30,29,55
26.12.2020 08:30,23.8,88
26.12.2020 05:30,21.8,89
26.12.2020 02:30,22.4,87
25.12.2020 23:30,22.6,84
25.12.2020 20:30,24.6,72
25.12.2020 17:30,27,60
25.12.2020 14:30,28.8,55
25.12.2020 11:30,29,57
25.12.2020 08:30,24,77
25.12.2020 05:30,21,91
25.12.2020 02:30,21.8,91
24.12.2020 23:30,22,86
24.12.2020 20:30,23.6,78
24.12.2020 17:30,26.6,58
24.12.2020 14:30,28.2,52
24.12.2020 11:30,27.6,57
24.12.2020 08:30,23.2,86
24.12.2020 05:30,20.4,96
24.12.2020 02:30,20.6,92
23.12.2020 23:30,21.4,87
23.12.2020 20:30,23,81
23.12.2020 17:30,25.8,62
23.12.2020 14:30,27.8,54
23.12.2020 11:30,27.6,61
23.12.2020 08:30,23.8,80
23.12.2020 05:30,21.2,84
23.12.2020 02:30,22,86
22.12.2020 23:30,21.8,89
22.12.2020 20:30,23,74
22.12.2020 17:30,26,62
22.12.2020 14:30,27.4,59
22.12.2020 11:30,27.8,62
22.12.2020 08:30,23.4,81
22.12.2020 05:30,21.6,86
22.12.2020 02:30,22.2,81
21.12.2020 23:30,22.4,83
21.12.2020 20:30,24.4,72
21.12.2020 17:30,26.2,61
21.12.2020 14:30,29,49
21.12.2020 11:30,28.4,56
21.12.2020 08:30,24.8,72
21.12.2020 05:30,23,78
21.12.2020 02:30,23,74
20.12.2020 23:30,23,81
20.12.2020 20:30,25.4,66
20.12.2020 17:30,26.4,58
20.12.2020 14:30,29.2,51
20.12.2020 11:30,28.8,56
20.12.2020 08:30,27,64
20.12.2020 05:30,23.4,91
20.12.2020 02:30,24,85
19.12.2020 23:30,25,74
19.12.2020 20:30,26.2,76
19.12.2020 17:30,27,70
19.12.2020 14:30,28.6,65
19.12.2020 11:30,29,64
19.12.2020 08:30,25.6,90
19.12.2020 05:30,24.4,88
19.12.2020 02:30,25,83
18.12.2020 23:30,25.6,84
18.12.2020 20:30,26,81
18.12.2020 17:30,27.2,76
18.12.2020 14:30,28,72
18.12.2020 11:30,29.4,64
18.12.2020 08:30,27,86
18.12.2020 05:30,23.8,91
18.12.2020 02:30,24.6,88
17.12.2020 23:30,25.8,82
17.12.2020 20:30,26.4,78
17.12.2020 17:30,27.2,77
17.12.2020 14:30,29,66
17.12.2020 11:30,29.4,70
17.12.2020 08:30,26.4,92
17.12.2020 05:30,25,91
17.12.2020 02:30,25.6,89
16.12.2020 23:30,26.4,87
16.12.2020 20:30,27,86
16.12.2020 17:30,27,81
16.12.2020 14:30,28.2,73
16.12.2020 11:30,28,76
16.12.2020 08:30,26.4,81
16.12.2020 05:30,24.8,91
16.12.2020 02:30,24.2,90
15.12.2020 23:30,26.8,80
15.12.2020 20:30,27,80
15.12.2020 17:30,27.8,70
15.12.2020 14:30,30.2,56
15.12.2020 11:30,29.6,61
15.12.2020 08:30,24.2,88
15.12.2020 05:30,23,88
15.12.2020 02:30,22.8,88
14.12.2020 23:30,22.8,90
14.12.2020 20:30,23.6,78
14.12.2020 17:30,27.4,59
14.12.2020 14:30,30,47
14.12.2020 11:30,29.4,55
14.12.2020 08:30,25,90
14.12.2020 05:30,22.4,95
14.12.2020 02:30,22.4,91
13.12.2020 23:30,24,88
13.12.2020 20:30,25,82
13.12.2020 17:30,27,70
13.12.2020 14:30,30,55
13.12.2020 11:30,29.2,59
13.12.2020 08:30,24.6,85
13.12.2020 05:30,22.2,93
13.12.2020 02:30,23.2,91
12.12.2020 23:30,23.6,90
12.12.2020 20:30,24,83
12.12.2020 17:30,27,63
12.12.2020 14:30,30.2,48
12.12.2020 11:30,28.8,59
12.12.2020 08:30,24,83
12.12.2020 05:30,22.4,91
12.12.2020 02:30,23,91
11.12.2020 23:30,23,90
11.12.2020 20:30,24,83
11.12.2020 17:30,27,66
11.12.2020 14:30,29.8,58
11.12.2020 11:30,28.4,61
11.12.2020 08:30,24.2,88
11.12.2020 05:30,22.4,93
11.12.2020 02:30,22.4,93
10.12.2020 23:30,22.6,91
10.12.2020 20:30,23.4,84
10.12.2020 17:30,27,63
10.12.2020 14:30,29.4,55
10.12.2020 11:30,28.4,61
10.12.2020 08:30,24.8,90
10.12.2020 05:30,22.8,91
10.12.2020 02:30,23,91
09.12.2020 23:30,23.6,90
09.12.2020 20:30,25,83
09.12.2020 17:30,26.8,68
09.12.2020 14:30,29,66
09.12.2020 11:30,27.8,76
09.12.2020 08:30,25,95
09.12.2020 05:30,25,95
09.12.2020 02:30,25,93
08.12.2020 23:30,25.2,93
08.12.2020 20:30,25,95
08.12.2020 17:30,26,92
08.12.2020 14:30,29,75
08.12.2020 11:30,29.4,72
08.12.2020 08:30,26,94
08.12.2020 05:30,25,91
08.12.2020 02:30,25,90
07.12.2020 23:30,25.8,92
07.12.2020 20:30,26.8,89
07.12.2020 17:30,27,90
07.12.2020 14:30,28,83
07.12.2020 11:30,25.2,91
07.12.2020 08:30,26.8,92
07.12.2020 05:30,24.6,95
07.12.2020 02:30,24.6,95
06.12.2020 23:30,24.6,93
06.12.2020 20:30,26,92
06.12.2020 17:30,27.6,81
06.12.2020 14:30,29,74
06.12.2020 11:30,28.6,76
06.12.2020 08:30,26.8,90
06.12.2020 05:30,25,93
06.12.2020 02:30,24.4,96
05.12.2020 23:30,25,91
05.12.2020 20:30,25.4,90
05.12.2020 17:30,26,90
05.12.2020 14:30,26.2,90
05.12.2020 11:30,24.8,93
05.12.2020 08:30,25,96
05.12.2020 05:30,24.6,95
05.12.2020 02:30,24,93
04.12.2020 23:30,25.2,91
04.12.2020 20:30,25,91
04.12.2020 17:30,24.6,91
04.12.2020 14:30,25.2,95
04.12.2020 11:30,25,93
04.12.2020 08:30,24,98
04.12.2020 05:30,25.2,91
04.12.2020 02:30,25.4,90
03.12.2020 23:30,24.8,91
03.12.2020 20:30,24.8,90
03.12.2020 17:30,25.8,90
03.12.2020 14:30,26.4,89
03.12.2020 11:30,26,94
03.12.2020 08:30,24.4,95
03.12.2020 05:30,25,99
03.12.2020 02:30,25,96
02.12.2020 23:30,25,96
02.12.2020 20:30,26,90
02.12.2020 17:30,26,84
02.12.2020 14:30,26.4,86
02.12.2020 11:30,26.4,80
02.12.2020 08:30,25.6,84
02.12.2020 05:30,25,88
02.12.2020 02:30,25,87
01.12.2020 23:30,26,76
01.12.2020 20:30,26.4,74
01.12.2020 17:30,27.2,66
01.12.2020 14:30,29,58
01.12.2020 11:30,29,61
01.12.2020 08:30,25,88
01.12.2020 05:30,23.4,91
01.12.2020 02:30,23.8,91
30.11.2020 23:30,24.6,88
30.11.2020 20:30,26.4,84
30.11.2020 17:30,27.6,73
30.11.2020 14:30,30,62
30.11.2020 11:30,29,71
30.11.2020 08:30,25.8,92
30.11.2020 05:30,24.8,93
30.11.2020 02:30,24.4,93
29.11.2020 23:30,24.6,93
29.11.2020 20:30,25.6,89
29.11.2020 17:30,26,84
29.11.2020 14:30,29.4,68
29.11.2020 11:30,28.6,72
29.11.2020 08:30,26.6,83
29.11.2020 05:30,25,93
29.11.2020 02:30,25.6,93
28.11.2020 23:30,26,94
28.11.2020 20:30,26,84
28.11.2020 17:30,27.6,74
28.11.2020 14:30,30,69
28.11.2020 11:30,29.4,68
28.11.2020 08:30,26,78
28.11.2020 05:30,22.8,93
28.11.2020 02:30,22.8,93
27.11.2020 23:30,23.2,91
27.11.2020 20:30,23.8,88
27.11.2020 17:30,26.4,69
27.11.2020 14:30,27.6,64
27.11.2020 11:30,27.4,63
27.11.2020 08:30,23.4,83
27.11.2020 05:30,22,86
27.11.2020 02:30,21.2,93
26.11.2020 23:30,21.6,93
26.11.2020 20:30,21.6,95
26.11.2020 17:30,22.6,96
26.11.2020 14:30,25.4,84
26.11.2020 11:30,24.4,90
26.11.2020 08:30,24,95
26.11.2020 05:30,25.2,91
26.11.2020 02:30,25.4,95
25.11.2020 23:30,25.4,98
25.11.2020 20:30,25,98
25.11.2020 17:30,24.2,98
25.11.2020 14:30,24.6,96
25.11.2020 11:30,23.8,93
25.11.2020 08:30,23.6,95
25.11.2020 05:30,24,96
25.11.2020 02:30,25,98
24.11.2020 23:30,24.8,93
24.11.2020 20:30,24.6,95
24.11.2020 17:30,24,95
24.11.2020 14:30,25.4,91
24.11.2020 11:30,24,95
24.11.2020 08:30,25.4,91
24.11.2020 05:30,23.6,95
24.11.2020 02:30,24.6,93
23.11.2020 23:30,24.6,93
23.11.2020 20:30,25.8,87
23.11.2020 17:30,28.6,72
23.11.2020 14:30,31,62
23.11.2020 11:30,31.4,60
23.11.2020 08:30,26.4,90
23.11.2020 05:30,24,90
23.11.2020 02:30,24.6,88
22.11.2020 23:30,25,87
22.11.2020 20:30,25.4,84
22.11.2020 17:30,29,62
22.11.2020 14:30,30.6,54
22.11.2020 11:30,29.4,61
22.11.2020 08:30,25.2,79
22.11.2020 05:30,22,86
22.11.2020 02:30,23.2,90
21.11.2020 23:30,22.6,90
21.11.2020 20:30,24,83
21.11.2020 17:30,27.8,61
21.11.2020 14:30,31.2,48
21.11.2020 11:30,30.2,46
21.11.2020 08:30,26.8,77
21.11.2020 05:30,23.2,90
21.11.2020 02:30,23.4,90
20.11.2020 23:30,24,88
20.11.2020 20:30,25.2,85
20.11.2020 17:30,28,70
20.11.2020 14:30,30.4,63
20.11.2020 11:30,31,62
20.11.2020 08:30,27.6,90
20.11.2020 05:30,24.6,95
20.11.2020 02:30,25,91
19.11.2020 23:30,25.6,91
19.11.2020 20:30,26.6,86
19.11.2020 17:30,28.4,80
19.11.2020 14:30,31,62
19.11.2020 11:30,30,67
19.11.2020 08:30,29,86
19.11.2020 05:30,25.4,95
19.11.2020 02:30,25.6,93
18.11.2020 23:30,26.8,92
18.11.2020 20:30,27.2,86
18.11.2020 17:30,28,80
18.11.2020 14:30,30.6,70
18.11.2020 11:30,29.6,77
18.11.2020 08:30,27,90
18.11.2020 05:30,25,95
18.11.2020 02:30,25.6,95
17.11.2020 23:30,25,91
17.11.2020 20:30,26.6,92
17.11.2020 17:30,27.6,87
17.11.2020 14:30,30.6,72
17.11.2020 11:30,29.2,78
17.11.2020 08:30,25.6,93
17.11.2020 05:30,23.2,98
17.11.2020 02:30,24,96
16.11.2020 23:30,23.8,93
16.11.2020 20:30,24.6,98
16.11.2020 17:30,25,95
16.11.2020 14:30,24.6,95
16.11.2020 11:30,26.6,89
16.11.2020 08:30,27.6,90
16.11.2020 05:30,25.4,95
16.11.2020 02:30,25,96
15.11.2020 23:30,26.2,94
15.11.2020 20:30,26.4,91
15.11.2020 17:30,27.6,83
15.11.2020 14:30,29,86
15.11.2020 11:30,28.4,86
15.11.2020 08:30,26.8,94
15.11.2020 05:30,25.6,95
15.11.2020 02:30,27.4,84
14.11.2020 23:30,28,78
14.11.2020 20:30,28.6,72
14.11.2020 17:30,29,70
14.11.2020 14:30,32,62
14.11.2020 11:30,31.4,64
14.11.2020 08:30,28.8,82
14.11.2020 05:30,26.6,92
14.11.2020 02:30,27.2,87
13.11.2020 23:30,27.2,89
13.11.2020 20:30,27.2,87
13.11.2020 17:30,28.4,82
13.11.2020 14:30,30.2,73
13.11.2020 11:30,28.8,82
13.11.2020 08:30,26.6,94
13.11.2020 05:30,25.2,98
13.11.2020 02:30,25.2,96
12.11.2020 23:30,25.2,90
12.11.2020 20:30,26,94
12.11.2020 17:30,26.2,92
12.11.2020 14:30,25.8,93
12.11.2020 11:30,25,93
12.11.2020 08:30,26,90
12.11.2020 05:30,25,91
12.11.2020 02:30,24.6,95
11.11.2020 23:30,25.4,93
11.11.2020 20:30,25.6,93
11.11.2020 17:30,26,90
11.11.2020 14:30,29.4,70
11.11.2020 11:30,24.8,72
11.11.2020 08:30,25.6,84
11.11.2020 05:30,24.6,90
11.11.2020 02:30,24.8,91
10.11.2020 23:30,26,86
10.11.2020 20:30,27,87
10.11.2020 17:30,27.6,69
10.11.2020 14:30,29.8,54
10.11.2020 11:30,30,56
10.11.2020 08:30,25.4,73
10.11.2020 05:30,22,91
10.11.2020 02:30,24.8,88
09.11.2020 23:30,26,81
09.11.2020 20:30,27,78
09.11.2020 17:30,28,66
09.11.2020 14:30,31,54
09.11.2020 11:30,30.6,54
09.11.2020 08:30,27.4,74
09.11.2020 05:30,23.6,91
09.11.2020 02:30,29.8,63
08.11.2020 23:30,26.6,74
08.11.2020 20:30,27.6,73
08.11.2020 17:30,28.6,70
08.11.2020 14:30,30.4,69
08.11.2020 11:30,30.8,69
08.11.2020 08:30,27,94
08.11.2020 05:30,24.6,95
08.11.2020 02:30,24.6,95
07.11.2020 23:30,25.6,95
07.11.2020 20:30,25.8,95
07.11.2020 17:30,27.8,87
07.11.2020 14:30,27.4,90
07.11.2020 11:30,29,88
07.11.2020 08:30,27,90
07.11.2020 05:30,25.6,95
07.11.2020 02:30,26,94
06.11.2020 23:30,26.6,90
06.11.2020 20:30,27.8,84
06.11.2020 17:30,29,80
06.11.2020 14:30,31.8,68
06.11.2020 11:30,30.8,81
06.11.2020 08:30,26.8,94
06.11.2020 05:30,25.4,96
06.11.2020 02:30,26.6,90
05.11.2020 23:30,26.4,90
05.11.2020 20:30,28,85
05.11.2020 17:30,29,78
05.11.2020 14:30,31.8,67
05.11.2020 11:30,31.2,71
05.11.2020 08:30,28,86
05.11.2020 05:30,26,95
05.11.2020 02:30,26.6,92
04.11.2020 23:30,26.6,92
04.11.2020 20:30,27.4,89
04.11.2020 17:30,29.2,79
04.11.2020 14:30,31.4,66
04.11.2020 11:30,26.6,90
04.11.2020 08:30,27,94
04.11.2020 05:30,26.8,89
04.11.2020 02:30,26,90
03.11.2020 23:30,28.2,87
03.11.2020 20:30,28.6,83
03.11.2020 17:30,30,72
03.11.2020 14:30,32,63
03.11.2020 11:30,31.8,67
03.11.2020 08:30,29,79
03.11.2020 05:30,25.6,93
03.11.2020 02:30,26.4,92
02.11.2020 23:30,26.4,90
02.11.2020 20:30,27.6,86
02.11.2020 17:30,29.6,78
02.11.2020 14:30,32,64
02.11.2020 11:30,32,57
02.11.2020 08:30,28.8,80
02.11.2020 05:30,25.4,95
02.11.2020 02:30,25.8,90
01.11.2020 23:30,26.4,90
01.11.2020 20:30,27,89
01.11.2020 17:30,29,70
01.11.2020 14:30,32.2,60
01.11.2020 11:30,32.2,58
01.11.2020 08:30,27.8,80
01.11.2020 05:30,25,88
01.11.2020 02:30,25.4,88
31.10.2020 23:30,25.4,90
31.10.2020 20:30,26.2,84
31.10.2020 17:30,30,54
31.10.2020 14:30,32.8,50
31.10.2020 11:30,32,54
31.10.2020 08:30,28,80
31.10.2020 05:30,24.8,90
31.10.2020 02:30,24.8,88
30.10.2020 23:30,25,90
30.10.2020 20:30,26.4,81
30.10.2020 17:30,29,61
30.10.2020 14:30,32,53
30.10.2020 11:30,31.6,56
30.10.2020 08:30,28.4,76
30.10.2020 05:30,24.8,87
30.10.2020 02:30,24.2,89
29.10.2020 23:30,24.8,87
29.10.2020 20:30,26,81
29.10.2020 17:30,25.6,79
29.10.2020 14:30,26,95
29.10.2020 11:30,24.6,93
29.10.2020 08:30,24,95
29.10.2020 05:30,24,96
29.10.2020 02:30,25.6,89
28.10.2020 23:30,26,84
28.10.2020 20:30,27,83
28.10.2020 17:30,28.2,74
28.10.2020 14:30,27.8,72
28.10.2020 11:30,28.8,71
28.10.2020 08:30,28,80
28.10.2020 05:30,26,92
28.10.2020 02:30,25.4,88
27.10.2020 23:30,26.2,90
27.10.2020 20:30,28,82
27.10.2020 17:30,30,70
27.10.2020 14:30,30,69
27.10.2020 11:30,31,66
27.10.2020 08:30,28,89
27.10.2020 05:30,26,92
27.10.2020 02:30,26.8,89
26.10.2020 23:30,27.6,89
26.10.2020 20:30,29.6,78
26.10.2020 17:30,30,62
26.10.2020 14:30,33,51
26.10.2020 11:30,32,60
26.10.2020 08:30,27.8,84
26.10.2020 05:30,26,92
26.10.2020 02:30,26.2,95
25.10.2020 23:30,25.6,91
25.10.2020 20:30,27.6,86
25.10.2020 17:30,30.2,73
25.10.2020 14:30,32.4,58
25.10.2020 11:30,32,61
25.10.2020 08:30,29,76
25.10.2020 05:30,26.4,90
25.10.2020 02:30,27,90
24.10.2020 23:30,27,90
24.10.2020 20:30,27,90
24.10.2020 17:30,26.6,90
24.10.2020 14:30,33.8,58
24.10.2020 11:30,32,66
24.10.2020 08:30,26.8,75
24.10.2020 05:30,25.6,79
24.10.2020 02:30,26.4,86
23.10.2020 23:30,26.2,90
23.10.2020 20:30,27,89
23.10.2020 17:30,31,72
23.10.2020 14:30,34,52
23.10.2020 11:30,30,74
23.10.2020 08:30,27,90
23.10.2020 05:30,24,91
23.10.2020 02:30,24.6,93
22.10.2020 23:30,24.8,93
22.10.2020 20:30,25,91
22.10.2020 17:30,25,95
22.10.2020 14:30,34.6,54
22.10.2020 11:30,31,68
22.10.2020 08:30,27,87
22.10.2020 05:30,26,94
22.10.2020 02:30,26.2,94
21.10.2020 23:30,26.2,92
21.10.2020 20:30,26.6,92
21.10.2020 17:30,29,78
21.10.2020 14:30,29.6,80
21.10.2020 11:30,30.6,70
21.10.2020 08:30,27.8,84
21.10.2020 05:30,26,90
21.10.2020 02:30,25.8,90
20.10.2020 23:30,26,90
20.10.2020 20:30,26.4,86
20.10.2020 17:30,28.6,83
20.10.2020 14:30,28.6,83
20.10.2020 11:30,27.2,89
20.10.2020 08:30,27.8,84
20.10.2020 05:30,26,92
20.10.2020 02:30,26.8,90
19.10.2020 23:30,26.6,90
19.10.2020 20:30,27.6,89
19.10.2020 17:30,30.4,70
19.10.2020 14:30,32.8,62
19.10.2020 11:30,31.4,66
19.10.2020 08:30,28,89
19.10.2020 05:30,25.4,93
19.10.2020 02:30,25.4,93
18.10.2020 23:30,25.6,93
18.10.2020 20:30,25.8,93
18.10.2020 17:30,26,94
18.10.2020 14:30,26,95
18.10.2020 11:30,26,95
18.10.2020 08:30,25.6,93
18.10.2020 05:30,27,89
18.10.2020 02:30,26.6,86
17.10.2020 23:30,27,86
17.10.2020 20:30,28,82
17.10.2020 17:30,30,78
17.10.2020 14:30,31,71
17.10.2020 11:30,31,72
17.10.2020 08:30,26.6,95
17.10.2020 05:30,26.2,95
17.10.2020 02:30,28.2,78
16.10.2020 23:30,28.8,88
16.10.2020 20:30,29.8,80
16.10.2020 17:30,31.2,68
16.10.2020 14:30,33.6,67
16.10.2020 11:30,34,53
16.10.2020 08:30,30.4,74
16.10.2020 05:30,27,92
16.10.2020 02:30,28,87
15.10.2020 23:30,27.8,87
15.10.2020 20:30,29.4,76
15.10.2020 17:30,30.6,65
15.10.2020 14:30,35.2,44
15.10.2020 11:30,33.6,49
15.10.2020 08:30,29.4,68
15.10.2020 05:30,25,80
15.10.2020 02:30,26.6,83
14.10.2020 23:30,27,70
14.10.2020 20:30,28.8,72
14.10.2020 17:30,32.4,50
14.10.2020 14:30,34,51
14.10.2020 11:30,33.4,52
14.10.2020 08:30,28,70
14.10.2020 05:30,26.4,71
14.10.2020 02:30,28.2,64
13.10.2020 23:30,29.8,62
13.10.2020 20:30,30.2,64
13.10.2020 17:30,31.4,58
13.10.2020 14:30,33.4,55
13.10.2020 11:30,31,63
13.10.2020 08:30,29,80
13.10.2020 05:30,25.4,91
13.10.2020 02:30,25.6,90
12.10.2020 23:30,25.6,91
12.10.2020 20:30,25.8,93
12.10.2020 17:30,28,86
12.10.2020 14:30,33,57
12.10.2020 11:30,31.8,64
12.10.2020 08:30,28,80
12.10.2020 05:30,26.4,83
12.10.2020 02:30,26,84
11.10.2020 23:30,27,87
11.10.2020 20:30,27.8,83
11.10.2020 17:30,30.6,65
11.10.2020 14:30,32.2,62
11.10.2020 11:30,31,66
11.10.2020 08:30,27,87
11.10.2020 05:30,25,90
11.10.2020 02:30,27.2,90
10.10.2020 23:30,27.6,90
10.10.2020 20:30,28,89
10.10.2020 17:30,29.4,79
10.10.2020 14:30,31.4,71
10.10.2020 11:30,30.6,70
10.10.2020 08:30,28.4,79
10.10.2020 05:30,26.4,90
10.10.2020 02:30,26.2,90
09.10.2020 23:30,26.2,94
09.10.2020 20:30,26.4,89
09.10.2020 17:30,28.4,82
09.10.2020 14:30,27,97
09.10.2020 11:30,34,59
09.10.2020 08:30,30,80
09.10.2020 05:30,27.6,90
09.10.2020 02:30,28.4,88
08.10.2020 23:30,28.4,88
08.10.2020 20:30,28.8,88
08.10.2020 17:30,30,74
08.10.2020 14:30,33.8,56
08.10.2020 11:30,34.2,58
08.10.2020 08:30,30.2,81
08.10.2020 05:30,28,92
08.10.2020 02:30,28,89
07.10.2020 23:30,28.2,92
07.10.2020 20:30,29.4,86
07.10.2020 17:30,30.6,78
07.10.2020 14:30,34.4,64
07.10.2020 11:30,34.8,54
07.10.2020 08:30,29.4,72
07.10.2020 05:30,27.4,83
07.10.2020 02:30,29,88
06.10.2020 23:30,29.4,88
06.10.2020 20:30,30.4,80
06.10.2020 17:30,33.4,70
06.10.2020 14:30,36.6,43
06.10.2020 11:30,35,54
06.10.2020 08:30,30.4,74
06.10.2020 05:30,27,84
06.10.2020 02:30,27,86
05.10.2020 23:30,27.6,83
05.10.2020 20:30,29.4,75
05.10.2020 17:30,33.4,55
05.10.2020 14:30,35.6,64
05.10.2020 11:30,33.8,55
05.10.2020 08:30,30,67
05.10.2020 05:30,27.4,74
05.10.2020 02:30,28.4,72
04.10.2020 23:30,28,80
04.10.2020 20:30,29.6,69
04.10.2020 17:30,32.8,58
04.10.2020 14:30,33.2,56
04.10.2020 11:30,33.2,60
04.10.2020 08:30,28.2,74
04.10.2020 05:30,28.2,70
04.10.2020 02:30,28,80
03.10.2020 23:30,28.4,82
03.10.2020 20:30,30.6,74
03.10.2020 17:30,33,57
03.10.2020 14:30,34,57
03.10.2020 11:30,32.2,62
03.10.2020 08:30,27.8,83
03.10.2020 05:30,27,86
03.10.2020 02:30,27.6,83
02.10.2020 23:30,28.6,89
02.10.2020 20:30,29.2,79
02.10.2020 17:30,31.4,68
02.10.2020 14:30,35,53
02.10.2020 11:30,35,54
02.10.2020 08:30,30,75
02.10.2020 05:30,26.6,87
02.10.2020 02:30,27,84
01.10.2020 23:30,27.4,84
01.10.2020 20:30,28.6,78
01.10.2020 17:30,32.4,69
01.10.2020 14:30,31.6,66
01.10.2020 11:30,30.4,65
01.10.2020 08:30,27.4,78
01.10.2020 05:30,26,87
01.10.2020 02:30,26.2,86
30.09.2020 23:30,27.2,80
30.09.2020 20:30,27.4,83
30.09.2020 17:30,29.2,71
30.09.2020 14:30,31.6,65
30.09.2020 11:30,31.4,64
30.09.2020 08:30,25.8,84
30.09.2020 05:30,24,93
30.09.2020 02:30,23.8,93
29.09.2020 23:30,23.8,91
29.09.2020 20:30,24,98
29.09.2020 17:30,27,90
29.09.2020 14:30,33.6,61
29.09.2020 11:30,32.4,67
29.09.2020 08:30,27,86
29.09.2020 05:30,24.8,90
29.09.2020 02:30,24.6,90
28.09.2020 23:30,24.8,90
28.09.2020 20:30,25.6,93
28.09.2020 17:30,24.8,96
28.09.2020 14:30,34.4,54
28.09.2020 11:30,34.2,55
28.09.2020 08:30,30.2,69
28.09.2020 05:30,26.4,89
28.09.2020 02:30,26.6,89
27.09.2020 23:30,28,87
27.09.2020 17:30,32,60
27.09.2020 14:30,32.4,58
27.09.2020 11:30,31,69
27.09.2020 08:30,28.6,88
27.09.2020 05:30,27,95
27.09.2020 02:30,27.4,92
26.09.2020 23:30,28,89
26.09.2020 20:30,28.2,83
26.09.2020 17:30,29.6,77
26.09.2020 14:30,31.8,63
26.09.2020 11:30,31.6,67
26.09.2020 08:30,27.8,83
26.09.2020 05:30,26,89
26.09.2020 02:30,27,81
25.09.2020 23:30,26.4,84
25.09.2020 20:30,28.6,88
25.09.2020 17:30,29.4,74
