Date,T,U
14.01.2021 08:30,21.8,76
14.01.2021 05:30,22.6,78
14.01.2021 02:30,22.8,90
13.01.2021 23:30,24.4,74
13.01.2021 20:30,26.6,58
13.01.2021 17:30,30.2,38
13.01.2021 14:30,32.6,48
13.01.2021 11:30,32.2,40
13.01.2021 08:30,23.4,83
13.01.2021 05:30,23.6,85
13.01.2021 02:30,24.8,83
12.01.2021 23:30,26.4,76
12.01.2021 20:30,28.2,69
12.01.2021 17:30,30.2,58
12.01.2021 14:30,34,45
12.01.2021 11:30,32.4,44
12.01.2021 08:30,24,88
12.01.2021 05:30,24,87
12.01.2021 02:30,25,83
11.01.2021 23:30,26.4,81
11.01.2021 20:30,28,60
11.01.2021 17:30,30.4,56
11.01.2021 14:30,32.2,56
11.01.2021 11:30,33.2,46
11.01.2021 08:30,26,81
11.01.2021 05:30,24.4,90
11.01.2021 02:30,25.4,84
10.01.2021 23:30,26.6,83
10.01.2021 20:30,28.6,60
10.01.2021 17:30,29.2,66
10.01.2021 14:30,31.6,60
10.01.2021 11:30,31.4,57
10.01.2021 08:30,24.4,90
10.01.2021 05:30,24,90
10.01.2021 02:30,25,83
09.01.2021 23:30,25.6,82
09.01.2021 20:30,26.4,78
09.01.2021 17:30,28.2,69
09.01.2021 14:30,30.2,65
09.01.2021 11:30,29.6,64
09.01.2021 08:30,23.8,88
09.01.2021 05:30,24.4,87
09.01.2021 02:30,24.8,85
08.01.2021 23:30,25.6,79
08.01.2021 20:30,26,78
08.01.2021 17:30,28,73
08.01.2021 14:30,28,70
08.01.2021 11:30,27,77
08.01.2021 08:30,24.6,90
08.01.2021 05:30,24.6,82
08.01.2021 02:30,25.4,81
07.01.2021 23:30,26.4,71
07.01.2021 20:30,26.6,65
07.01.2021 17:30,28.4,57
07.01.2021 14:30,30.4,54
07.01.2021 11:30,29.4,56
07.01.2021 08:30,21.8,77
07.01.2021 05:30,21.4,75
07.01.2021 02:30,23,70
06.01.2021 23:30,24.2,68
06.01.2021 20:30,25.2,67
06.01.2021 17:30,26.2,59
06.01.2021 14:30,29.6,51
06.01.2021 11:30,26.6,54
06.01.2021 08:30,21.4,67
06.01.2021 05:30,21.6,62
06.01.2021 02:30,22.2,76
05.01.2021 23:30,23.2,75
05.01.2021 20:30,24,68
05.01.2021 17:30,26,61
05.01.2021 14:30,28.6,54
05.01.2021 11:30,27,56
05.01.2021 08:30,22.2,68
05.01.2021 05:30,22,71
05.01.2021 02:30,23.2,64
04.01.2021 23:30,23.8,63
04.01.2021 20:30,24,71
04.01.2021 17:30,28.8,46
04.01.2021 14:30,27.8,54
04.01.2021 11:30,26.4,60
04.01.2021 08:30,22.2,81
04.01.2021 05:30,21.4,86
04.01.2021 02:30,22.8,76
03.01.2021 23:30,23,73
03.01.2021 20:30,23.4,66
03.01.2021 17:30,26.4,58
03.01.2021 14:30,28.2,55
03.01.2021 11:30,28,61
03.01.2021 08:30,21.2,89
03.01.2021 05:30,21.4,82
03.01.2021 02:30,22.2,83
02.01.2021 23:30,23.2,76
02.01.2021 20:30,24.6,71
02.01.2021 17:30,26,69
02.01.2021 14:30,30,61
02.01.2021 11:30,28.4,69
02.01.2021 08:30,24,85
02.01.2021 05:30,24,83
02.01.2021 02:30,24.6,82
01.01.2021 23:30,25.4,78
01.01.2021 20:30,26.8,69
01.01.2021 17:30,28.8,64
01.01.2021 14:30,32.4,47
01.01.2021 11:30,31.2,48
01.01.2021 08:30,22,86
01.01.2021 05:30,22,84
01.01.2021 02:30,22.8,86
31.12.2020 23:30,23.8,76
31.12.2020 20:30,26,70
31.12.2020 17:30,30.2,49
31.12.2020 14:30,33.6,34
31.12.2020 11:30,29.4,46
31.12.2020 08:30,22.4,71
31.12.2020 05:30,19.6,85
31.12.2020 02:30,20.2,89
30.12.2020 23:30,21.6,81
30.12.2020 20:30,24,72
30.12.2020 17:30,27,58
30.12.2020 14:30,30,49
30.12.2020 11:30,27.8,47
30.12.2020 08:30,18.4,86
30.12.2020 05:30,18.2,84
30.12.2020 02:30,19,84
29.12.2020 23:30,20.4,80
29.12.2020 20:30,22.4,73
29.12.2020 17:30,26.6,53
29.12.2020 14:30,29.8,40
29.12.2020 11:30,26.6,39
29.12.2020 08:30,16.8,76
29.12.2020 05:30,16.4,75
29.12.2020 02:30,17.4,69
28.12.2020 23:30,19.6,57
28.12.2020 20:30,22.4,54
28.12.2020 17:30,25.8,43
28.12.2020 14:30,28.6,33
28.12.2020 11:30,27.6,35
28.12.2020 08:30,18,77
28.12.2020 05:30,18.2,79
28.12.2020 02:30,20.2,75
27.12.2020 23:30,22,79
27.12.2020 20:30,25.4,73
27.12.2020 17:30,28.8,53
27.12.2020 14:30,30.6,51
27.12.2020 11:30,29,55
27.12.2020 08:30,22.4,84
27.12.2020 05:30,21.8,81
27.12.2020 02:30,22.8,81
26.12.2020 23:30,24.8,72
26.12.2020 20:30,26.6,69
26.12.2020 17:30,30.4,45
26.12.2020 14:30,33.8,32
26.12.2020 11:30,31.4,38
26.12.2020 08:30,21,86
26.12.2020 05:30,21,82
26.12.2020 02:30,22,79
25.12.2020 23:30,23.6,73
25.12.2020 20:30,26.2,68
25.12.2020 17:30,30.6,44
25.12.2020 14:30,34.2,30
25.12.2020 11:30,30,38
25.12.2020 08:30,22.6,64
25.12.2020 05:30,20,87
25.12.2020 02:30,20.8,84
24.12.2020 23:30,22.2,76
24.12.2020 20:30,25,64
24.12.2020 17:30,27.8,57
24.12.2020 14:30,33,27
24.12.2020 11:30,28.8,35
24.12.2020 08:30,19.4,74
24.12.2020 05:30,17.8,82
24.12.2020 02:30,19,81
23.12.2020 23:30,21.2,70
23.12.2020 20:30,24.6,61
23.12.2020 17:30,28.8,42
23.12.2020 14:30,28.8,42
23.12.2020 11:30,28.8,34
23.12.2020 08:30,17.4,80
23.12.2020 05:30,17.4,84
23.12.2020 02:30,18.4,77
22.12.2020 23:30,20.6,71
22.12.2020 20:30,23.8,69
22.12.2020 17:30,28,48
22.12.2020 14:30,31.8,23
22.12.2020 11:30,29.4,28
22.12.2020 08:30,19.2,57
22.12.2020 05:30,17.4,78
22.12.2020 02:30,19.4,81
21.12.2020 23:30,21.8,71
21.12.2020 20:30,25.8,56
21.12.2020 17:30,30,41
21.12.2020 14:30,32.6,20
21.12.2020 11:30,29.6,29
21.12.2020 08:30,21.6,56
21.12.2020 05:30,19,87
21.12.2020 02:30,20.4,81
20.12.2020 23:30,22.4,79
20.12.2020 20:30,25.8,65
20.12.2020 17:30,29.8,32
20.12.2020 14:30,31.8,31
20.12.2020 11:30,29.8,34
20.12.2020 08:30,22.8,64
20.12.2020 05:30,21.8,68
20.12.2020 02:30,21.8,76
19.12.2020 23:30,24,71
19.12.2020 20:30,27,60
19.12.2020 17:30,30.6,46
19.12.2020 14:30,33,32
19.12.2020 11:30,29.8,44
19.12.2020 08:30,22.2,74
19.12.2020 05:30,21.6,81
19.12.2020 02:30,22,86
18.12.2020 23:30,23.4,80
18.12.2020 20:30,25.8,78
18.12.2020 17:30,29.4,58
18.12.2020 14:30,32.2,50
18.12.2020 11:30,30.6,47
18.12.2020 08:30,23.8,75
18.12.2020 05:30,22.4,86
18.12.2020 02:30,22.6,91
17.12.2020 23:30,24,88
17.12.2020 20:30,25.4,84
17.12.2020 17:30,28,67
17.12.2020 14:30,30.6,57
17.12.2020 11:30,30,53
17.12.2020 08:30,22.6,91
17.12.2020 05:30,22,91
17.12.2020 02:30,22.6,90
16.12.2020 23:30,23.6,88
16.12.2020 20:30,25.6,82
16.12.2020 17:30,28,70
16.12.2020 14:30,30,61
16.12.2020 11:30,28.6,63
16.12.2020 08:30,22.6,91
16.12.2020 05:30,22.4,91
16.12.2020 02:30,23,90
15.12.2020 23:30,24.4,85
15.12.2020 20:30,26.4,74
15.12.2020 17:30,27.4,67
15.12.2020 14:30,30,60
15.12.2020 11:30,29,68
15.12.2020 08:30,23,88
15.12.2020 05:30,21.8,93
15.12.2020 02:30,22.8,91
14.12.2020 23:30,23.2,91
14.12.2020 20:30,24.4,83
14.12.2020 17:30,26.4,76
14.12.2020 14:30,26.8,74
14.12.2020 11:30,29,68
14.12.2020 08:30,22.8,93
14.12.2020 05:30,23.2,93
14.12.2020 02:30,23.2,90
13.12.2020 23:30,24.4,80
13.12.2020 20:30,24.8,72
13.12.2020 17:30,25.2,76
13.12.2020 14:30,27.4,70
13.12.2020 11:30,25.8,76
13.12.2020 08:30,24.8,77
13.12.2020 05:30,24.6,76
13.12.2020 02:30,25.2,70
12.12.2020 23:30,25.2,79
12.12.2020 20:30,26,70
12.12.2020 17:30,27.6,64
12.12.2020 14:30,29.8,58
12.12.2020 11:30,26.8,74
12.12.2020 08:30,24.8,82
12.12.2020 05:30,24.6,83
12.12.2020 02:30,25.6,79
11.12.2020 23:30,25.4,81
11.12.2020 20:30,25.2,78
11.12.2020 17:30,28.2,65
11.12.2020 14:30,27.2,66
11.12.2020 11:30,25.2,81
11.12.2020 08:30,25.2,79
11.12.2020 05:30,25.8,73
11.12.2020 02:30,26.4,75
10.12.2020 23:30,27.4,78
10.12.2020 20:30,28.6,70
10.12.2020 17:30,30,65
10.12.2020 14:30,32.2,50
10.12.2020 11:30,32.4,44
10.12.2020 08:30,25.6,72
10.12.2020 05:30,25.2,81
10.12.2020 02:30,25.8,84
09.12.2020 23:30,26.8,69
09.12.2020 20:30,28.2,60
09.12.2020 17:30,30,53
09.12.2020 14:30,35.8,32
09.12.2020 11:30,31.8,42
09.12.2020 08:30,24.4,58
09.12.2020 05:30,22.8,74
09.12.2020 02:30,22.8,79
08.12.2020 23:30,23.6,70
08.12.2020 20:30,26.8,61
08.12.2020 17:30,30.4,44
08.12.2020 14:30,36.2,28
08.12.2020 11:30,32.8,32
08.12.2020 08:30,20.6,71
08.12.2020 05:30,19.4,72
08.12.2020 02:30,20.4,69
07.12.2020 23:30,22.8,65
07.12.2020 20:30,27,52
07.12.2020 17:30,32.4,37
07.12.2020 14:30,35,23
07.12.2020 11:30,32.2,30
07.12.2020 08:30,23.4,48
07.12.2020 05:30,18.6,79
07.12.2020 02:30,20,76
06.12.2020 23:30,21.6,65
06.12.2020 20:30,26.4,53
06.12.2020 17:30,30,42
06.12.2020 14:30,35.2,19
06.12.2020 11:30,31.8,24
06.12.2020 08:30,21.8,56
06.12.2020 05:30,19,72
06.12.2020 02:30,20.8,80
05.12.2020 23:30,23,73
05.12.2020 20:30,27,63
05.12.2020 17:30,30.4,47
05.12.2020 14:30,35,25
05.12.2020 11:30,32,30
05.12.2020 08:30,20.8,78
05.12.2020 05:30,19.4,83
05.12.2020 02:30,20.4,75
04.12.2020 23:30,22.2,69
04.12.2020 20:30,24.4,63
04.12.2020 17:30,29.8,46
04.12.2020 14:30,33.2,34
04.12.2020 11:30,30.2,35
04.12.2020 08:30,20.6,84
04.12.2020 05:30,20.4,80
04.12.2020 02:30,21.8,79
03.12.2020 23:30,23.6,72
03.12.2020 20:30,27.4,59
03.12.2020 17:30,30,47
03.12.2020 14:30,33,40
03.12.2020 11:30,32.4,35
03.12.2020 08:30,23.6,67
03.12.2020 05:30,21.4,81
03.12.2020 02:30,23,81
02.12.2020 23:30,24.6,80
02.12.2020 20:30,27.6,73
02.12.2020 17:30,30.2,56
02.12.2020 14:30,33,50
02.12.2020 11:30,33,47
02.12.2020 08:30,26,76
02.12.2020 05:30,24.4,83
02.12.2020 02:30,25.2,81
01.12.2020 23:30,27,70
01.12.2020 20:30,29.2,58
01.12.2020 17:30,30.8,63
01.12.2020 14:30,33.4,51
01.12.2020 11:30,33.8,47
01.12.2020 08:30,26.8,71
01.12.2020 05:30,25.6,76
01.12.2020 02:30,25.8,79
30.11.2020 23:30,26.4,72
30.11.2020 20:30,28.8,59
30.11.2020 17:30,30.4,53
30.11.2020 14:30,33.2,53
30.11.2020 11:30,33,47
30.11.2020 08:30,25.4,73
30.11.2020 05:30,23.2,83
30.11.2020 02:30,24.4,76
29.11.2020 23:30,25.4,78
29.11.2020 20:30,28,63
29.11.2020 17:30,30.2,53
29.11.2020 14:30,32.8,45
29.11.2020 11:30,32.6,45
29.11.2020 08:30,25,79
29.11.2020 05:30,24.4,76
29.11.2020 02:30,27,63
28.11.2020 23:30,27.4,64
28.11.2020 20:30,28.4,65
28.11.2020 17:30,30,51
28.11.2020 14:30,31.8,42
28.11.2020 11:30,29.8,42
28.11.2020 08:30,25.4,54
28.11.2020 05:30,24.4,52
28.11.2020 02:30,24.2,50
27.11.2020 23:30,25.8,46
27.11.2020 20:30,26.4,46
27.11.2020 17:30,31.4,41
27.11.2020 14:30,33.8,30
27.11.2020 11:30,31.2,36
27.11.2020 08:30,24.8,49
27.11.2020 05:30,23.4,54
27.11.2020 02:30,22,72
26.11.2020 23:30,24.6,71
26.11.2020 20:30,27.6,62
26.11.2020 17:30,29.4,56
26.11.2020 14:30,34.6,34
26.11.2020 11:30,31.4,38
26.11.2020 08:30,23,83
26.11.2020 05:30,22.2,81
26.11.2020 02:30,23,83
25.11.2020 23:30,23.8,75
25.11.2020 20:30,26.4,58
25.11.2020 17:30,29.6,51
25.11.2020 14:30,32.6,46
25.11.2020 11:30,31.6,43
25.11.2020 08:30,23.4,83
25.11.2020 05:30,23,79
25.11.2020 02:30,24.2,77
24.11.2020 23:30,25.4,70
24.11.2020 20:30,26.4,61
24.11.2020 17:30,30,41
24.11.2020 14:30,32.6,42
24.11.2020 11:30,30.4,45
24.11.2020 08:30,23.8,70
24.11.2020 05:30,22,82
24.11.2020 02:30,22.4,81
23.11.2020 23:30,24,74
23.11.2020 20:30,27.4,44
23.11.2020 17:30,30,32
23.11.2020 14:30,33,23
23.11.2020 11:30,32.4,49
23.11.2020 08:30,21.8,89
23.11.2020 05:30,21,91
23.11.2020 02:30,21.8,86
22.11.2020 23:30,23.4,81
22.11.2020 20:30,27,67
22.11.2020 17:30,29.6,60
22.11.2020 14:30,31.6,56
22.11.2020 11:30,32.2,49
22.11.2020 08:30,23.2,88
22.11.2020 05:30,21.8,87
22.11.2020 02:30,23.2,83
21.11.2020 23:30,26,76
21.11.2020 20:30,27.4,44
21.11.2020 17:30,30.2,49
21.11.2020 14:30,32.4,48
21.11.2020 11:30,31.8,51
21.11.2020 08:30,23.4,80
21.11.2020 05:30,22,81
21.11.2020 02:30,23,81
20.11.2020 23:30,24.8,74
20.11.2020 20:30,27.4,66
20.11.2020 17:30,29.6,54
20.11.2020 14:30,32.6,50
20.11.2020 11:30,31.6,52
20.11.2020 08:30,25.8,65
20.11.2020 05:30,24,81
20.11.2020 02:30,24.6,78
19.11.2020 23:30,25.8,70
19.11.2020 20:30,28,61
19.11.2020 17:30,30.4,55
19.11.2020 14:30,32.8,52
19.11.2020 11:30,32.4,57
19.11.2020 08:30,27.2,81
19.11.2020 05:30,26.2,81
19.11.2020 02:30,26.4,84
18.11.2020 23:30,27.2,78
18.11.2020 20:30,28.6,68
18.11.2020 17:30,30.4,60
18.11.2020 14:30,33.6,53
18.11.2020 11:30,32.6,52
18.11.2020 08:30,26,75
18.11.2020 05:30,25.2,87
18.11.2020 02:30,26.4,81
17.11.2020 23:30,27.6,77
17.11.2020 20:30,30,61
17.11.2020 17:30,31.6,55
17.11.2020 14:30,36,44
17.11.2020 11:30,34,47
17.11.2020 08:30,26.2,75
17.11.2020 05:30,25,82
17.11.2020 02:30,25.8,89
16.11.2020 23:30,27.6,76
16.11.2020 20:30,29.8,66
16.11.2020 17:30,31.2,57
16.11.2020 14:30,35,43
16.11.2020 11:30,33.8,46
16.11.2020 08:30,26,76
16.11.2020 05:30,25.6,78
16.11.2020 02:30,25.6,76
15.11.2020 23:30,27,74
15.11.2020 20:30,29.2,64
15.11.2020 17:30,31.2,56
15.11.2020 14:30,33.8,45
15.11.2020 11:30,33.4,51
15.11.2020 08:30,26.4,76
15.11.2020 05:30,24.4,85
15.11.2020 02:30,25.4,87
14.11.2020 23:30,26.8,77
14.11.2020 20:30,29,67
14.11.2020 17:30,31.2,60
14.11.2020 14:30,34.8,44
14.11.2020 11:30,34.2,42
14.11.2020 08:30,25.8,75
14.11.2020 05:30,23.2,81
14.11.2020 02:30,23.8,78
13.11.2020 23:30,25.4,73
13.11.2020 20:30,28.6,63
13.11.2020 17:30,31,55
13.11.2020 14:30,34.2,47
13.11.2020 11:30,32.4,44
13.11.2020 08:30,22.2,74
13.11.2020 05:30,20.4,78
13.11.2020 02:30,21.4,77
12.11.2020 23:30,22.4,71
12.11.2020 20:30,25.8,62
12.11.2020 17:30,29.4,51
12.11.2020 14:30,33.2,36
12.11.2020 11:30,31,32
12.11.2020 08:30,23.2,48
12.11.2020 05:30,22.4,41
12.11.2020 02:30,23.4,42
11.11.2020 23:30,21.6,64
11.11.2020 20:30,25.8,55
11.11.2020 17:30,29.8,44
11.11.2020 14:30,33.4,22
11.11.2020 11:30,30.6,27
11.11.2020 08:30,23.2,48
11.11.2020 05:30,21.4,56
11.11.2020 02:30,20.8,75
10.11.2020 23:30,23.2,72
10.11.2020 20:30,27.4,57
10.11.2020 17:30,30.6,52
10.11.2020 14:30,34,22
10.11.2020 11:30,31.4,32
10.11.2020 08:30,23,64
10.11.2020 05:30,20.8,78
10.11.2020 02:30,22,79
09.11.2020 23:30,23.8,74
09.11.2020 20:30,26.8,67
09.11.2020 17:30,31.4,44
09.11.2020 14:30,34.2,29
09.11.2020 11:30,32.4,36
09.11.2020 08:30,24,66
09.11.2020 05:30,23.4,67
09.11.2020 02:30,23.2,80
08.11.2020 23:30,25,74
08.11.2020 20:30,27,70
08.11.2020 17:30,32,50
08.11.2020 14:30,35.4,35
08.11.2020 11:30,32.4,39
08.11.2020 08:30,27,46
08.11.2020 05:30,24.2,52
08.11.2020 02:30,24.6,61
07.11.2020 23:30,25.2,67
07.11.2020 20:30,27.8,65
07.11.2020 17:30,31.2,50
07.11.2020 14:30,35,37
07.11.2020 11:30,32.4,34
07.11.2020 08:30,24.6,55
07.11.2020 05:30,21.4,74
07.11.2020 02:30,22,77
06.11.2020 23:30,24.2,74
06.11.2020 20:30,28.2,56
06.11.2020 17:30,32.2,39
06.11.2020 14:30,34.8,29
06.11.2020 11:30,32.4,36
06.11.2020 08:30,26.6,48
06.11.2020 05:30,23,62
06.11.2020 02:30,22.4,73
05.11.2020 23:30,24,65
05.11.2020 20:30,28.8,44
05.11.2020 17:30,31.8,50
05.11.2020 14:30,34.6,32
05.11.2020 11:30,32.4,39
05.11.2020 08:30,26.8,59
05.11.2020 05:30,23.4,76
05.11.2020 02:30,23.6,81
04.11.2020 23:30,25.2,74
04.11.2020 20:30,27.6,67
04.11.2020 17:30,31.6,46
04.11.2020 14:30,34.6,38
04.11.2020 11:30,32.6,38
04.11.2020 08:30,26,72
04.11.2020 05:30,24.4,87
04.11.2020 02:30,24.6,87
03.11.2020 23:30,26,83
03.11.2020 20:30,28.4,69
03.11.2020 17:30,31.2,61
03.11.2020 14:30,34,45
03.11.2020 11:30,32.6,47
03.11.2020 08:30,25.8,78
03.11.2020 05:30,24.6,83
03.11.2020 02:30,26,79
02.11.2020 23:30,27.2,81
02.11.2020 20:30,29.2,79
02.11.2020 17:30,31.4,55
02.11.2020 14:30,34.6,44
02.11.2020 11:30,32.6,47
02.11.2020 08:30,26,81
02.11.2020 05:30,24.6,83
02.11.2020 02:30,24.6,82
01.11.2020 23:30,26.4,78
01.11.2020 20:30,27.6,70
01.11.2020 17:30,33,38
01.11.2020 14:30,33.4,46
01.11.2020 11:30,33.2,32
01.11.2020 08:30,24.4,78
01.11.2020 05:30,22,79
01.11.2020 02:30,22.8,79
31.10.2020 23:30,25,76
31.10.2020 20:30,28,65
31.10.2020 17:30,31.2,49
31.10.2020 14:30,34,37
31.10.2020 11:30,33.4,34
31.10.2020 08:30,24.2,77
31.10.2020 05:30,22.2,87
31.10.2020 02:30,24,83
30.10.2020 23:30,25.2,82
30.10.2020 20:30,27.4,74
30.10.2020 17:30,31.4,58
30.10.2020 14:30,33.4,52
30.10.2020 11:30,33.4,42
30.10.2020 08:30,26,79
30.10.2020 05:30,24.2,85
30.10.2020 02:30,25.8,89
29.10.2020 23:30,27.2,83
29.10.2020 20:30,28.2,76
29.10.2020 17:30,31.2,55
29.10.2020 14:30,33,56
29.10.2020 11:30,32.6,55
29.10.2020 08:30,26,81
29.10.2020 05:30,24.2,85
29.10.2020 02:30,25.2,87
28.10.2020 23:30,26.8,83
28.10.2020 20:30,29,72
28.10.2020 17:30,31,56
28.10.2020 14:30,33,55
28.10.2020 11:30,33.8,47
28.10.2020 08:30,26.4,80
28.10.2020 05:30,24.4,87
28.10.2020 02:30,25.8,84
27.10.2020 23:30,27,80
27.10.2020 20:30,28.6,75
27.10.2020 17:30,31.6,56
27.10.2020 14:30,34,41
27.10.2020 11:30,32.8,40
27.10.2020 08:30,25,76
27.10.2020 05:30,23.6,85
27.10.2020 02:30,24.8,80
26.10.2020 23:30,26.4,84
26.10.2020 20:30,28.2,78
26.10.2020 17:30,31,72
26.10.2020 14:30,33,52
26.10.2020 11:30,31.4,71
26.10.2020 08:30,26.8,84
26.10.2020 05:30,25.6,87
26.10.2020 02:30,26.6,84
25.10.2020 23:30,28.2,85
25.10.2020 20:30,29.4,78
25.10.2020 17:30,30.8,70
25.10.2020 14:30,32.6,67
25.10.2020 11:30,31.6,67
25.10.2020 08:30,27.6,90
25.10.2020 05:30,26.6,92
25.10.2020 02:30,27.8,87
24.10.2020 23:30,28.8,83
24.10.2020 20:30,29,83
24.10.2020 17:30,30,80
24.10.2020 14:30,31.4,72
24.10.2020 11:30,32.4,69
24.10.2020 08:30,28.4,89
24.10.2020 05:30,27.4,92
24.10.2020 02:30,27.4,92
23.10.2020 23:30,28.4,85
23.10.2020 20:30,29.2,80
23.10.2020 17:30,30.8,72
23.10.2020 14:30,32.4,65
23.10.2020 11:30,31.6,67
23.10.2020 08:30,25,91
23.10.2020 05:30,25,91
23.10.2020 02:30,25.6,89
22.10.2020 23:30,26.2,87
22.10.2020 20:30,26.4,87
22.10.2020 17:30,30.4,78
22.10.2020 14:30,31.4,77
22.10.2020 11:30,32.4,70
22.10.2020 08:30,28.4,89
22.10.2020 05:30,26.8,94
22.10.2020 02:30,26.4,97
21.10.2020 23:30,27,90
21.10.2020 20:30,28.4,92
21.10.2020 17:30,31.4,72
21.10.2020 14:30,32.4,69
21.10.2020 11:30,32.4,68
21.10.2020 08:30,28.6,86
21.10.2020 05:30,27.6,83
21.10.2020 02:30,28.4,89
20.10.2020 23:30,28.6,89
20.10.2020 20:30,29.4,85
20.10.2020 17:30,30,78
20.10.2020 14:30,31.4,72
20.10.2020 11:30,31.6,71
20.10.2020 08:30,28,86
20.10.2020 05:30,26.8,92
20.10.2020 02:30,27,94
19.10.2020 23:30,28,85
19.10.2020 20:30,28,85
19.10.2020 17:30,29.4,76
19.10.2020 14:30,31.4,70
19.10.2020 11:30,29.8,80
19.10.2020 08:30,27.8,89
19.10.2020 05:30,27.4,87
19.10.2020 02:30,27.4,86
18.10.2020 23:30,28,83
18.10.2020 20:30,28.2,80
18.10.2020 17:30,29.8,70
18.10.2020 14:30,30.4,65
18.10.2020 11:30,31.2,63
18.10.2020 08:30,27.4,78
18.10.2020 05:30,26.2,86
18.10.2020 02:30,26,87
17.10.2020 23:30,27.6,78
17.10.2020 20:30,28.4,73
17.10.2020 17:30,30.4,64
17.10.2020 14:30,32.8,59
17.10.2020 11:30,30.6,68
17.10.2020 08:30,27.6,72
17.10.2020 05:30,26.4,80
17.10.2020 02:30,27.2,76
16.10.2020 23:30,28,73
16.10.2020 20:30,28.6,74
16.10.2020 17:30,30,74
16.10.2020 14:30,29.8,78
16.10.2020 11:30,31.8,60
16.10.2020 08:30,27.2,87
16.10.2020 05:30,25.4,93
16.10.2020 02:30,25.8,95
15.10.2020 23:30,26.6,95
15.10.2020 20:30,26,95
15.10.2020 17:30,27.8,89
15.10.2020 14:30,31,77
15.10.2020 11:30,30,81
15.10.2020 08:30,26.2,95
15.10.2020 05:30,25.2,96
15.10.2020 02:30,25.2,96
14.10.2020 23:30,26.6,95
14.10.2020 20:30,26.8,90
14.10.2020 17:30,30.2,84
14.10.2020 14:30,31.6,74
14.10.2020 11:30,30.6,80
14.10.2020 08:30,27.4,90
14.10.2020 05:30,26.2,94
14.10.2020 02:30,26.8,92
13.10.2020 23:30,27,92
13.10.2020 20:30,27,90
13.10.2020 17:30,30.2,84
13.10.2020 14:30,32.6,72
13.10.2020 11:30,32.4,70
13.10.2020 08:30,28.6,88
13.10.2020 05:30,27.2,94
13.10.2020 02:30,28.2,89
12.10.2020 23:30,28,89
12.10.2020 20:30,28.4,86
12.10.2020 17:30,30.2,76
12.10.2020 14:30,31.8,66
12.10.2020 08:30,27.8,89
12.10.2020 05:30,27.6,92
12.10.2020 02:30,28,91
11.10.2020 23:30,28.6,88
11.10.2020 20:30,28.8,86
11.10.2020 17:30,30,80
11.10.2020 14:30,30.4,78
11.10.2020 11:30,31.4,72
11.10.2020 08:30,26.8,87
11.10.2020 05:30,26.4,87
11.10.2020 02:30,27.2,87
10.10.2020 23:30,26.6,90
10.10.2020 20:30,27.6,87
10.10.2020 17:30,29,88
10.10.2020 14:30,31.6,78
10.10.2020 11:30,34,60
10.10.2020 08:30,29.4,81
10.10.2020 05:30,28,87
10.10.2020 02:30,28.2,86
09.10.2020 23:30,28.4,85
09.10.2020 20:30,29.2,80
09.10.2020 17:30,32,54
09.10.2020 14:30,34.2,55
09.10.2020 11:30,33.2,54
09.10.2020 08:30,28.8,86
09.10.2020 05:30,27.8,90
09.10.2020 02:30,28,89
08.10.2020 23:30,28.6,86
08.10.2020 20:30,29,78
08.10.2020 17:30,30.4,73
08.10.2020 14:30,32.2,73
08.10.2020 11:30,32,72
08.10.2020 08:30,28.8,89
08.10.2020 05:30,27.6,92
08.10.2020 02:30,27.6,87
07.10.2020 23:30,27.6,83
07.10.2020 20:30,28.8,78
07.10.2020 17:30,30.8,72
07.10.2020 14:30,33.2,62
07.10.2020 11:30,32.4,67
07.10.2020 08:30,28.2,86
07.10.2020 05:30,26.6,92
07.10.2020 02:30,26.8,90
06.10.2020 23:30,27,87
06.10.2020 20:30,28.2,80
06.10.2020 17:30,29.8,75
06.10.2020 14:30,31.4,70
06.10.2020 11:30,31.6,65
06.10.2020 08:30,27.6,87
06.10.2020 05:30,25.2,93
06.10.2020 02:30,25.6,93
05.10.2020 23:30,26.4,90
05.10.2020 20:30,28,85
05.10.2020 17:30,29.8,73
05.10.2020 14:30,30.8,70
05.10.2020 11:30,29.4,78
05.10.2020 08:30,27.4,90
05.10.2020 05:30,26,92
05.10.2020 02:30,26.4,90
04.10.2020 23:30,27,89
04.10.2020 20:30,27.2,86
04.10.2020 17:30,28,82
04.10.2020 14:30,29,74
04.10.2020 11:30,28,85
04.10.2020 08:30,24.8,96
04.10.2020 05:30,24,96
04.10.2020 02:30,25.8,93
03.10.2020 23:30,25.6,92
03.10.2020 20:30,25,93
03.10.2020 17:30,30.2,81
03.10.2020 14:30,31.8,72
03.10.2020 11:30,31.8,70
03.10.2020 08:30,28.2,86
03.10.2020 05:30,26.4,90
03.10.2020 02:30,27.4,90
02.10.2020 23:30,28.4,86
02.10.2020 20:30,28.8,82
02.10.2020 17:30,30.4,69
02.10.2020 14:30,31.6,68
02.10.2020 11:30,30.6,69
02.10.2020 08:30,27.4,84
02.10.2020 05:30,26,89
02.10.2020 02:30,26.4,89
01.10.2020 23:30,26.8,86
01.10.2020 20:30,28,80
01.10.2020 17:30,30,67
01.10.2020 14:30,32.2,59
01.10.2020 11:30,31.4,61
01.10.2020 08:30,27.2,84
01.10.2020 05:30,25.4,91
01.10.2020 02:30,25.6,90
30.09.2020 23:30,26.6,86
30.09.2020 20:30,28,76
30.09.2020 17:30,30,67
